Carrier,Title,State,Zip code,Hiring radius miles,Multi zip codes,Job Details,Pay Details,Equipment Details,Key Disqualifiers,Requirements
Hogan,SAL Muncie,IN,47396,60,,"Category,Details
Job Description,Dedicated Save-A-Lot account delivering palletized groceries in reefer trailers. Drivers must check off product during delivery.
Freight Type,Reefer (Groceries)
Driver Type,Company Driver (Solo)
Home Time,Throughout the week (Up to 6 days/week)
Home Time Duration,34-hour reset completed at home; home throughout the week based on load timing.
Dedicated Account?,Yes
Avg Weekly Miles,""1,750""
No Touch Freight,YES (Store unloads trailer)
Driver Load / Unload,No (Check-off only)","Category,Details
Average Weekly Pay,""$1,635 – $1,770""
Annualized Pay,""$85,000 – $92,000 (Top 20% earn $115,000)""
CPM Range,$0.71 (0-1 yr) – $0.78 (7+ yrs)
Stop Pay,$19.00
Layover Pay,$50.00
Backhaul Pay,$19.00
Sign-On Bonus,""$5,000""
Referral Bonus,""$2,000""","Category,Details
Equipment Type,International Sleeper (TAS) or Day Cab (TADC)
Transmission Type,Primarily Automatics
Amenities,33% of trucks equipped with APUs
Camera Orientation,""Front Facing, Driver Facing (Event Only)""
Take Home Truck,NO (Slip seat required)","Category,Details
Drug Test Type,Hair Follicle
SAP Drivers,No
Pet/Rider Policy,NO (Neither allowed)
Take Home Truck,NO
Trainees,No (Must be experienced)","Category,Details
Experience Required,6 months
Work Schedule,Monday – Saturday; Dispatched between 12:00 AM – 3:00 PM.
Training,3–5 days specific training for experienced drivers.
Operational Area,""IN, OH, MI, IL, WI, MO, IA""
Residency,""Must live within 60 miles of Yorktown, IN."""
Bulk Transport,"Hannibal, MO Regional Heartland Dry Bulk",MO,63401,,,"Category,Details
Job Description,Regional pneumatic dry bulk operation hauling mostly cement. Loads in Quincy and runs through the Midwest.
Freight Type,Dry Bulk (Pneumatic)
Driver Type,Company Driver
Home Time,Weekly
Home Time Duration,M–F schedule; home weekends (can occasionally get in on Saturday).
Dedicated Account?,Yes
Avg Weekly Miles,""2,000 – 2,300""
No Touch Freight,NO
Driver Load / Unload,Driver Unload Required (Assist with loading; responsible for offloading product).","Category,Details
Average Weekly Pay,""$1,200 – $1,500""
Referral Bonus,""$1,500 ($750 at hire, $750 at 90 days)""
Orientation Pay,$200 for online completion
Onsite Training Pay,$120 per day
Road Training Pay,$120 per day (5–7 days duration)
Orientation Logistics,""5-day onsite in Jacksonville, FL (Dry Bulk). Plane/Rental provided.""","Category,Details
Equipment Type,2020 and newer Macks and Internationals
Transmission Type,Automatics and Manuals
Truck Speed,65 Pedal / 68 Cruise
Camera Orientation,N/A
Parking,Onsite at customer or approved secure location.","Category,Details
Drug Test Type,Both (Urine & Hair)
Pets/Passengers,NO (Neither allowed)
SAP Drivers,No
Trainees,No
Experience Required,6 months recent verifiable OR 1 year within the past 3 years.","Category,Details
Experience Required,24 Months (Per Needs Sheet; Job desc says 6-12 months)
Endorsements,TWIC preferred
Physical Demands,Responsible for loading and pneumatic offloading of bulk cement.
Operating Area,""IL, IN, Western OH, Southern MI, MO""
Orientation,""5-day onsite in Jacksonville, FL (Dry Bulk). Single occupancy lodging."""
Bulk Transport,"St. Louis, MO Regional Liquid",MO,63026,,,"Category,Details
Job Description,Regional bulk liquid tanker operation hauling general chemicals and hazmat materials. Primarily operating within the Midwest.
Freight Type,Liquid Tanker (Hazmat/Bulk)
Driver Type,Company Driver
Home Time,7–10 or 10–14 days out
Home Time Duration,34-hour reset when at home.
Dedicated Account?,Yes (General Chem)
Avg Weekly Miles,""2,200 – 2,500""
No Touch Freight,NO
Driver Load / Unload,Driver Unload Required (Will use pumps and hoses).","Category,Details
Average Weekly Pay,""$1,200 – $1,800""
Referral Bonus,""$1,500 ($750 at hire, $750 at 90 days)""
Orientation Pay,$200 (Online completion); $120/day (Onsite)
Road Training Pay,Week 1: $120/day; Week 2: $200/day
Orientation Logistics,""5-day onsite in Fenton, MO. Plane/Rental provided.""","Category,Details
Equipment Type,""2019 and newer Macks, Volvos, and Internationals""
Transmission Type,Manuals and Automatics
Truck Speed,65 Pedal / 68 Cruise
Camera Orientation,N/A
Parking,Operations approved location.","Category,Details
Drug Test Type,Both (Urine & Hair)
Pets/Passengers,NO (Neither allowed)
SAP Drivers,No
Trainees,No
Documentation,""Must have Tanker, Hazmat, and TWIC (Passport preferred).""","Category,Details
Experience Required,24 Months recent T/T experience (or 6 months liquid exp).
Endorsements,Tanker & Hazmat Required
Training,1–2 weeks mandatory road training depending on previous tanker exp.
Physical Demands,""Working with pumps, hoses, and hazardous chemicals.""
Hiring Area,""MO, IL, TN"""
Bulk Transport,"Childersburg, AL / ENEOS Liquid Regional",AL,35044,70,,"Category,Details
Job Description,Dedicated regional liquid tanker account hauling ENEOS products. Includes frequent Sunday starts and mid-week resets at home.
Freight Type,Liquid Tanker (ENEOS)
Driver Type,Company Driver
Home Time,Reset at Home
Home Time Duration,1–2 nights out per trip; all 34-hour resets are done at home.
Dedicated Account?,Yes
Avg Weekly Miles,""2,000""
No Touch Freight,NO
Driver Load / Unload,Driver Unload Required (Use of pump and hoses to unload into tanks and totes).","Category,Details
Average Weekly Pay,""$1,200 – $1,500""
Referral Bonus,""$1,500 ($750 at hire, $750 at 90 days)""
Orientation Pay,$200 (Online completion); $120/day (Onsite)
Road Training Pay,Week 1: $120/day; Week 2: $200/day
Orientation Logistics,""5-day onsite in Fenton, MO. Plane/Rental provided.""","Category,Details
Equipment Type,2019 and newer Macks and Internationals
Transmission Type,Automatics and Manuals
Truck Speed,65 Pedal / 68 Cruise
Camera Orientation,N/A
Parking,Onsite or pre-management approved location.","Category,Details
Drug Test Type,Both (Urine & Hair)
Pets/Passengers,NO (Neither allowed)
SAP Drivers,No
Trainees,No
Documentation,""Must have Tanker, Hazmat, and TWIC endorsements/cards.""","Category,Details
Experience Required,24 Months recent T/T experience (or 6 months liquid exp).
Endorsements,Tanker & Hazmat Required
Physical Demands,Physical labor involving pumps and hoses for tank/tote deliveries.
Schedule,Variable; often requires starting the work week on Sundays.
Operating Area,""AL, GA, KY, NC, IN, OH, TN, TX"""
US Xpress,Family Dollar Front Royal (DOUBLES DRIVERS) Team,VA,22630,,,"Category,Details
Job Description,Dedicated Family Dollar account specifically seeking drivers with (or willing to get) Doubles endorsements. 100% touch freight.
Freight Type,Dry Van (Dedicated)
Driver Type,Company Driver (Solo)
Home Time,Weekly
Home Time Duration,34-hour reset weekly. Possible extra home time for local residents.
Dedicated Account?,Yes
Avg Weekly Miles,""1,500""
No Touch Freight,NO
Driver Load / Unload,Driver Unload Required (100% touch freight; live unload at stores).","Category,Details
Average Weekly Pay,""$1,725 (Top earners up to $2,200)""
CPM Range,$0.60 (0 mo) – $0.73 (120+ mo)
Unload Pay,$250.00 per trailer
Weekly Incentive,$125.00 (For completing 3 unloads/full work week availability)
Sign-On Bonus,""$1,000 ($500 after 1st load, $500 after 30 days)""
Training Pay,$150 per day (1-week ride-along; includes shadow runs)
Backhaul Pay,$35.00","Category,Details
Equipment Type,Sleeper Tractors
Transmission Type,Automatics
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes","Category,Details
Hiring Restrictions,No drivers from JB Hunt (unless approved) or USA Truck departed < 6 months ago.
Drug Test Type,Both (Urine & Hair)
SAP Drivers,No
Trainees,No
Endorsement Req,Must have or be willing to obtain a Doubles Endorsement.","Category,Details
Experience Required,3 Months
Endorsements,Doubles Endorsement (Preferred/Required for this specific class).
Physical Demands,High. Manual unloading of freight; must be comfortable with tight backing.
Orientation,3 Days in Atlanta for the Doubles Class.
Operating Area,""VA, NC, DC, PA, NJ, OH, MD, and WV (Within 700 miles of DC).""
Hiring Area,""MD, WV (Plus surrounding areas of Front Royal DC)."""
Barr-Nunn,Regional Midwest,IL,60436,,,"Category,Details
Job Description,""Midwest regional dry van operation emphasizing high safety standards and shorter haul efficiency through """"Band Pay.""""""
Freight Type,Dry Van
Driver Type,Company Driver (Solo)
Home Time,Weekends
Home Time Duration,Weekly resets at home.
Dedicated Account?,No (General Freight)
Avg Weekly Miles,Varies (Shorter hauls incentivized by Band Pay)
No Touch Freight,Yes
Driver Load / Unload,No","Category,Details
Average Weekly Pay,""$1,634 – $2,019""
Annualized Pay,$85k – $105k
Band Pay,Higher CPM on loads under 400 miles to reward short-haul work.
CSA Safety Bonus,Paid every 90 days: $700 – $875 + PTO.
On-Road Safety Bonus,$600 every 90 days.
Orientation Pay,$300 (Paid on 1st check)
Transition Bonus,CSA and On-Road bonuses paid on 1st check + extra bonus after 30 days.","Category,Details
Equipment Type,Late-model Sleepers
Transmission Type,Automatics
Camera Orientation,Event Only
Safety Features,PasSmart (Earn 68 MPH cruise for maintaining safety record).","Category,Details
Drug Test Type,Both (Urine & Hair)
SAP Drivers,No
Trainees,No
Experience Required,9 Months
HPE,Must pass Human Performance Evaluation.","Category,Details
Experience Required,9 Months
Endorsements,Hazmat preferred (increases CSA bonus amounts).
Orientation,""4 Days (Mon–Thu); Charlotte, NC; Columbus, OH; or Manchester, PA.""
Benefits,""BCBS Insurance after 60 days; 401(k) match up to $2,000 annually.""
Hiring Area,IL and the broader Midwest region."
US Xpress,"Whirlpool Bridgeton – Bridgeton, MO",MO,63044,,,"Category,Details
Job Description,Dedicated dry van account hauling finished Whirlpool appliances from the Bridgeton DC to regional distribution centers.
Freight Type,Dry Van (Dedicated)
Driver Type,Company Driver (Solo)
Home Time,Weekly
Home Time Duration,34-hour reset weekly.
Dedicated Account?,Yes
Avg Weekly Miles,""1,750""
No Touch Freight,Yes
Driver Load / Unload,No","Category,Details
Average Weekly Pay,""$1,400 Gross""
CPM Range,$0.58 (0–6 mo) – $0.67 (97+ mo)
Stop Pay,$20.00
Driver Assist Pay,$50.00 (If required)
Avg Loads per Week,4.5
Sign-On Bonus,See Tagging (Varies based on location)","Category,Details
Equipment Type,Sleeper Tractors
Transmission Type,Automatics
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes","Category,Details
Drug Test Type,Both (Urine & Hair)
SAP Drivers,No
Trainees,No
Experience Required,3 Months","Category,Details
Experience Required,3 Months
Shift / Schedule,Night Driving Required. Routes often deliver straight through for AM deliveries.
Work Days,Freight moves 7 days a week; majority is Sunday – Thursday.
Operating Area,""TN, OK, MO, KS, AR, and NE""
Hiring Area,""IL, IN, KY, MO""
Orientation,3 Days (Chicago or closest terminal); Lodging and meals provided."
,,,,,,,,,,
Swift,SLC Linehaul,UT,84120,150,74135,"Category, Details

Job Description, OTR Dry Van Linehaul running Utah to Western 11 states; I-35 lanes in Central; all 48 states.

Freight Type, Dry Van OTR

Driver Type, Company Driver (Solo & Team)

Home Time, Every Two Weeks

Home Time Duration, Standard OTR rotation

Dedicated Account?, No

Avg Weekly Miles, 1,900

No Touch Freight, Yes

Driver Load / Unload, No (Live Load; Live Unload; Preload; Drop and Hook)","Category, Details

Average Weekly Pay, $1,200

Starting Rate, $0.50 per mile base pay with banded pay for lower-mile loads

After 6 Months, Standard Linehaul rates apply

Stop Pay, $15.00

Short Haul Pay, Same as OTR

Bonuses, Swift Driver Performance Bonus (DPP)

Training Pay, Not Specified

Accessorial Pay, Standard unload rates apply

Holiday Pay, Hometime requests honored for performers","Category, Details

Equipment Type, Sleeper Tractors

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, ""Front Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, No

Trainees, Yes","Category, Details
Experience Required, 12 months
Endorsements, None required
Residency, Must live within 150 miles of terminal
Shift / Schedule, Both Day/Night (Weekend work required)
Work Days, Holiday work expectations apply
Hiring Area, ""ID, NV, TX, UT, WY"""
,,,,,,,,,,
Sharkey,Midwest Regional Positions,IL,62301,50,N/A,"Category, Details

Job Description, Midwest regional positions covering multiple freight types including flatbed and dry van.

Freight Type, Dry Van; Reefer; Flatbed

Driver Type, Company Driver

Home Time, Weekends

Home Time Duration, Home weekly

Dedicated Account?, No

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200–$1,600""

CPM Range, Not Specified

Stop Pay, Not Specified

Short Haul Pay, Not Specified

Bonuses, ""$2,000 Sign-On Bonus ($750 Wk 1; $750 Wk 2; $500 at 6 mo)""

Training Pay, Orientation Pay ($300)

Accessorial Pay, Premium-free family insurance after 90 days

Holiday Pay, Not Specified","Category, Details

Equipment Type, Sleeper Tractors

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 months verifiable

Endorsements, CDL-A required

Residency, Within hiring area of terminals (Quincy; Galesburg; etc.)

Shift / Schedule, Regional

Work Days, Monday - Friday (Weekends home)

Hiring Area, ""IA, IL, KS, MO"""
,,,,,,,,,,
Sharkey,"MO to IA, IL, WI and OH - Out and Back Lanes",Reefer,MO,64106,50,N/A,"Category, Details

Job Description, Out-and-back regional reefer lanes running from Missouri to the Midwest.

Freight Type, Reefer (Dry Van/Flatbed also available)

Driver Type, Company Driver

Home Time, Weekends

Home Time Duration, Home every weekend (or 23 days out/5 off option)

Dedicated Account?, No

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,300–$1,600 (Potential for $100k/year)""

CPM Range, Top CPM or Percent pay packages available

Stop Pay, Not Specified

Short Haul Pay, Out-and-back lanes

Bonuses, ""$2,000 Sign-On Bonus; $1,000 Annual Longevity; $1,000 Annual Safety & Performance""

Training Pay, Orientation Pay ($300)

Accessorial Pay, Premium-free family health insurance after 90 days

Holiday Pay, Not Specified","Category, Details

Equipment Type, Sleeper Tractors

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No"
,,,,,,,,,,
Sharkey,"Central MO to IL, WI, IN and Back",MO,65201,50,N/A,"Category, Details

Job Description, Out-and-back lanes originating from Central MO to IL, WI, and IN.

Freight Type, Dry Van; Reefer; Flatbed

Driver Type, Company Driver

Home Time, Every Weekend

Home Time Duration, Home weekly (Option for 23 days out / 5 days off)

Dedicated Account?, No

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,300–$1,600 ($100K annual potential)""

CPM Range, Top CPM or Percent pay packages available

Stop Pay, Not Specified

Short Haul Pay, Out-and-back lanes

Bonuses, ""$2,000 SOB; $1,000 Annual Longevity; $1,000 Annual Safety & Performance""

Training Pay, Orientation Pay ($300)

Accessorial Pay, Premium-free family health insurance after 90 days

Holiday Pay, Not Specified","Category, Details

Equipment Type, Sleeper Tractors

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 months verifiable

Endorsements, CDL-A required

Residency, Central MO area

Shift / Schedule, Regional out-and-back

Work Days, Mon–Fri (Home weekends)

Hiring Area, ""IL, IN, MO"""
,,,,,,,,,,
US Xpress,Midwest Regional,IL,60633,50,N/A,"Category, Details

Job Description, Chicago-based regional fleet designed for balanced miles and consistent home time.

Freight Type, Dry Van / Reefer

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34-hour reset weekly

Dedicated Account?, No (OTR Regional)

Avg Weekly Miles, 2,000

No Touch Freight, Yes (100% No-Touch)

Driver Load / Unload, No (50-60% Drop & Hook; 40-50% Live Unload)","Category, Details

Average Weekly Pay, ""$1,100 - $1,200 gross""

CPM Range, Experience-based (plus up to 3 CPM performance bonus)

Stop Pay, Not Specified

Short Haul Pay, Avg haul 300 miles

Bonuses, ""$2,000 SOB ($500 first load; $500 at 30 days; $1,000 at 60 days)""

Training Pay, Paid Orientation (3 days)

Accessorial Pay, Detention ($12.50/hr after 2nd hr); Layover/Breakdown ($100/day)

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021 or newer Freightliner Cascadia or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, ""Front Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Chicago-based domicile preferred

Shift / Schedule, Regionalized Freight

Work Days, Varies (Reset every week)

Hiring Area, ""IA, IL, IN, KS, KY, MD, MI, MN, MO, NE, OH, VA, WI, WV"""
